Time,Node,InInterests,InData,InNacks,InSatisfiedInterests,InTimedOutInterests,OutInterests,OutData,OutNacks,OutSatisfiedInterests,OutTimedOutInterests,Label,interest_rate,data_rate,satisfaction_ratio,timeout_ratio,nack_ratio,pit_estimate
1768.0,Node_2,573,446,17,446,110,573,446,17,446,110,Cache_Pollution,573,446,0.778359509985411,0.1919720764538009,0.029668411815587416,520.6908552602204
1769.0,Node_1,258,67,16,67,175,258,67,16,67,175,Slow_IFA,258,67,0.25968992147407005,0.6782945710143621,0.06201550363559882,828.3718134216458
1770.0,Node_0,171,170,4,170,0,171,170,4,170,0,Normal,171,170,0.9941520409698711,0.0,0.02339181272870285,0.0
1771.0,Node_7,161,152,4,152,5,161,152,4,152,5,Normal,161,152,0.9440993730180164,0.03105590042822422,0.02484472034257938,23.66776604249208
1772.0,Node_8,43,40,23,40,0,43,40,23,40,0,Pulsing_IFA,43,40,0.9302325365062202,0.0,0.5348837084910766,0.0
1773.0,Node_8,119,114,5,114,0,119,114,5,114,0,Normal,119,114,0.9579831852270321,0.0,0.04201680636960667,0.0
1774.0,Node_6,808,26,72,26,710,808,26,72,26,710,IFA,808,26,0.03217821778195765,0.8787128701996127,0.08910891078080581,3360.822794749117
1775.0,Node_0,98,93,3,93,2,98,93,3,93,2,Normal,98,93,0.9489795821532696,0.020408163057059562,0.03061224458558934,9.46710637919561
1776.0,Node_1,137,124,4,124,9,137,124,4,124,9,Normal,137,124,0.9051094824444563,0.06569343017742021,0.02919708007885343,42.60197883013095
1777.0,Node_6,77,70,3,70,4,77,70,3,70,4,Normal,77,70,0.9090908972845338,0.051948051273401935,0.03896103845505145,18.934212705698602
1778.0,Node_7,1597,27,57,27,1513,1597,27,57,27,1513,IFA,1597,27,0.01690670005203087,0.9474013769897298,0.03569192233206517,7161.866044457167
1779.0,Node_2,198,192,1,192,5,198,192,1,192,5,Normal,198,192,0.9696969647995103,0.025252525124987248,0.00505050502499745,23.667766069962664
1780.0,Node_7,1559,19,25,19,1515,1559,19,25,19,1515,IFA,1559,19,0.012187299543176844,0.9717767793638378,0.016035920451548478,7171.333150817584
1781.0,Node_9,106,97,3,97,6,106,97,3,97,6,Normal,106,97,0.9150943309896762,0.0566037730509078,0.0283018865254539,28.40131915945923
1782.0,Node_8,332,52,20,52,260,332,52,20,52,260,Slow_IFA,332,52,0.1566265055523298,0.783132527761649,0.060240963673973004,1230.723838146836
1783.0,Node_4,136,133,3,133,0,136,133,3,133,0,Normal,136,133,0.9779411692798443,0.0,0.022058823367214535,0.0
1784.0,Node_0,33,31,32,31,0,33,31,32,31,0,Pulsing_IFA,33,31,0.9393939109274573,0.0,0.969696940312214,0.0
1785.0,Node_3,547,64,47,64,436,547,64,47,64,436,Distributed_IFA,547,64,0.1170018279396676,0.7970749528389854,0.08592321739319339,2063.8292079511275
1786.0,Node_7,124,113,3,113,8,124,113,3,113,8,Normal,124,113,0.9112903152315297,0.06451612851196671,0.024193548191987515,37.86842559780442
1787.0,Node_4,140,134,2,134,4,140,134,2,134,4,Normal,140,134,0.9571428503061226,0.02857142836734694,0.01428571418367347,18.934212816353092
1788.0,Node_1,45,43,23,43,0,45,43,23,43,0,Pulsing_IFA,45,43,0.9555555343209882,0.0,0.5111110997530867,0.0
1789.0,Node_7,154,144,2,144,8,154,144,2,144,8,Normal,154,144,0.9350649289930849,0.051948051610726936,0.012987012902681734,37.86842565729607
1790.0,Node_3,157,156,2,156,0,157,156,2,156,0,Normal,157,156,0.9936305669195505,0.0,0.01273885342204552,0.0
1791.0,Node_6,391,89,14,89,288,391,89,14,89,288,Slow_IFA,391,89,0.22762148279380695,0.7365728881417574,0.03580562650689098,1363.263329028411
1792.0,Node_6,536,445,17,445,74,536,445,17,445,74,Cache_Pollution,536,445,0.8302238790480898,0.13805970123496325,0.03171641785127534,350.28293895104025
1793.0,Node_4,252,83,18,83,151,252,83,18,83,151,Slow_IFA,252,83,0.3293650780580751,0.5992063468285462,0.07142857114512471,714.7665360864294
1794.0,Node_2,55,49,5,49,1,55,49,5,49,1,Normal,55,49,0.8909090747107441,0.018181817851239675,0.09090908925619838,4.733553151834765
1795.0,Node_5,437,346,27,346,64,437,346,27,346,64,Cache_Pollution,437,346,0.7917620119181648,0.14645308890971834,0.061784896883787424,302.947406532316
1796.0,Node_8,113,103,1,103,9,113,103,1,103,9,Normal,113,103,0.9115044167123503,0.07964601699428303,0.008849557443809226,42.60197876408564
1797.0,Node_1,551,417,26,417,108,551,417,26,417,108,Cache_Pollution,551,417,0.7568058062489913,0.1960072591724006,0.047186932763726076,511.22374876532086
1798.0,Node_2,182,169,5,169,8,182,169,5,169,8,Normal,182,169,0.9285714234693878,0.043956043714527236,0.02747252732157952,37.86842569512667
1799.0,Node_5,1448,11,87,11,1350,1448,11,87,11,1350,IFA,1448,11,0.0075966850776265984,0.9323204413450825,0.0600828728866831,6390.296866750958
1800.0,Node_3,1622,40,52,40,1530,1622,40,52,40,1530,IFA,1622,40,0.02466091243855677,0.9432799007747965,0.03205918617012381,7242.336449520965
1801.0,Node_4,1460,21,28,21,1411,1460,21,28,21,1411,IFA,1460,21,0.014383561633983862,0.9664383555024394,0.019178082178645146,6679.04361410132
1802.0,Node_4,161,152,4,152,5,161,152,4,152,5,Normal,161,152,0.9440993730180164,0.03105590042822422,0.02484472034257938,23.66776604249208
1803.0,Node_2,428,27,39,27,362,428,27,39,27,362,Distributed_IFA,428,27,0.06308411200213992,0.8457943905472094,0.09112149511420212,1713.5462681159584
1804.0,Node_3,340,243,25,243,72,340,243,25,243,72,Cache_Pollution,340,243,0.714705880250865,0.21176470525951557,0.0735294115484429,340.81583212635496
1805.0,Node_9,479,366,28,366,85,479,366,28,366,85,Cache_Pollution,479,366,0.764091856442397,0.17745302676940913,0.05845511470051124,402.35202438146285
1806.0,Node_0,197,180,5,180,12,197,180,5,180,12,Normal,197,180,0.9137055791182458,0.06091370527454972,0.025380710531062382,56.80263856645415
1807.0,Node_3,399,90,14,90,295,399,90,14,90,295,Slow_IFA,399,90,0.225563909209113,0.7393483690743149,0.03508771921030647,1396.3982016805685
1808.0,Node_8,363,291,24,291,48,363,291,24,291,48,Cache_Pollution,363,291,0.8016528903535733,0.13223140459440386,0.06611570229720193,227.21055479324528
1809.0,Node_7,372,79,20,79,273,372,79,20,79,273,Slow_IFA,372,79,0.21236559082697423,0.7338709657691641,0.05376344071568968,1292.2600304727102
1810.0,Node_6,75,68,1,68,6,75,68,1,68,6,Normal,75,68,0.906666654577778,0.07999999893333334,0.013333333155555559,28.401319048711947
1811.0,Node_5,307,79,8,79,220,307,79,8,79,220,Slow_IFA,307,79,0.25732898938980786,0.7166123755159206,0.026058631836942566,1041.381708945738
1812.0,Node_2,38,36,29,36,0,38,36,29,36,0,Pulsing_IFA,38,36,0.9473683961218844,0.0,0.7631578746537402,0.0
1813.0,Node_6,136,131,4,131,1,136,131,4,131,1,Normal,136,131,0.9632352870350347,0.007352941122404845,0.02941176448961938,4.733553203093829
1814.0,Node_4,19,18,17,18,0,19,18,17,18,0,Pulsing_IFA,19,18,0.9473683711911383,0.0,0.8947367950138528,0.0
1815.0,Node_5,258,65,13,65,180,258,65,13,65,180,Slow_IFA,258,65,0.2519379835196202,0.6976744159004867,0.050387596703924044,852.0395795194072
1816.0,Node_1,897,16,56,16,825,897,16,56,16,825,IFA,897,16,0.017837235208654142,0.9197324404462291,0.06243032323028949,3905.181416913376
1817.0,Node_6,464,394,20,394,50,464,394,20,394,50,Cache_Pollution,464,394,0.8491379292044441,0.10775862045741677,0.04310344818296671,236.67766138488722
1818.0,Node_5,125,117,2,117,6,125,117,2,117,6,Normal,125,117,0.9359999925120001,0.047999999616,0.015999999872,28.40131920018565
1819.0,Node_7,314,22,13,22,279,314,22,13,22,279,Slow_IFA,314,22,0.07006369404438315,0.8885350290174043,0.041401273753499127,1320.6613491679955
1820.0,Node_4,24,22,6,22,0,24,22,6,22,0,Pulsing_IFA,24,22,0.9166666284722238,0.0,0.24999998958333375,0.0
1821.0,Node_6,89,82,4,82,3,89,82,4,82,3,Normal,89,82,0.9213483042545134,0.03370786478979927,0.04494381971973237,14.20065955414013
1822.0,Node_8,352,259,19,259,74,352,259,19,259,74,Cache_Pollution,352,259,0.7357954524551266,0.21022727213003617,0.0539772725739282,350.2829386094312
1823.0,Node_0,199,193,1,193,5,199,193,1,193,5,Normal,199,193,0.9698492413575415,0.025125628014444082,0.005025125602888816,23.66776607056334
1824.0,Node_2,122,115,3,115,4,122,115,3,115,4,Normal,122,115,0.9426229430932546,0.032786884977156684,0.02459016373286751,18.934212796399006
1825.0,Node_4,177,160,0,160,17,177,160,0,160,17,Normal,177,160,0.9039547971527978,0.09604519719748476,0.0,80.47040458965418
1826.0,Node_4,657,48,46,48,563,657,48,46,48,563,Distributed_IFA,657,48,0.07305936061939214,0.8569254172649537,0.07001522059358414,2664.990468881042
1827.0,Node_8,12,11,38,11,0,12,11,38,11,0,Pulsing_IFA,12,11,0.9166665902777842,0.0,3.1666664027777998,0.0
1828.0,Node_1,310,230,30,230,50,310,230,30,230,50,Cache_Pollution,310,230,0.7419354814776274,0.1612903220603538,0.09677419323621228,236.67766113149204
1829.0,Node_4,103,97,0,97,6,103,97,0,97,6,Normal,103,97,0.9417475636723538,0.05825242661890848,0.0,28.401319151655244
1830.0,Node_5,35,33,13,33,0,35,33,13,33,0,Pulsing_IFA,35,33,0.9428571159183682,0.0,0.37142856081632686,0.0
1831.0,Node_3,115,113,4,113,0,115,113,4,113,0,Normal,115,113,0.9826086871077506,0.0,0.03478260839319471,0.0
1832.0,Node_1,445,348,10,348,87,445,348,10,348,87,Cache_Pollution,445,348,0.7820224701527585,0.19550561753818962,0.022471910061860875,411.8191307718087
1833.0,Node_6,267,96,19,96,152,267,96,19,96,152,Slow_IFA,267,96,0.3595505604511215,0.5692883873809423,0.07116104842261779,719.5000894659469
1834.0,Node_0,326,86,9,86,231,326,86,9,86,231,Slow_IFA,326,86,0.26380368017238137,0.708588954881629,0.027607361878505026,1093.4507946006104
1835.0,Node_6,295,76,7,76,212,295,76,7,76,212,Slow_IFA,295,76,0.25762711777075553,0.7186440653605286,0.023728813478885377,1003.513283032926
1836.0,Node_6,1088,45,52,45,991,1088,45,52,45,991,IFA,1088,45,0.04136029407963208,0.9108455873981198,0.047794117603130404,4690.951254446737
1837.0,Node_4,127,122,2,122,3,127,122,2,122,3,Normal,127,122,0.9606299136958275,0.023622047058094117,0.015748031372062744,14.200659601881885
1838.0,Node_4,13,12,24,12,0,13,12,24,12,0,Pulsing_IFA,13,12,0.9230768520710114,0.0,1.8461537041420228,0.0
1839.0,Node_5,109,99,2,99,8,109,99,2,99,8,Normal,109,99,0.9082568724013131,0.07339449473950005,0.018348623684875012,37.86842555577819
1840.0,Node_0,168,161,5,161,2,168,161,5,161,2,Normal,168,161,0.9583333276289683,0.011904761833900228,0.02976190458475057,9.467106419446912
1841.0,Node_0,101,98,5,98,0,101,98,5,98,0,Normal,101,98,0.9702970200960691,0.0,0.04950495000490149,0.0
1842.0,Node_9,143,131,1,131,11,143,131,1,131,11,Normal,143,131,0.9160839096777349,0.07692307638515332,0.006993006944104847,52.06908525277357
1843.0,Node_0,321,82,15,82,224,321,82,15,82,224,Slow_IFA,321,82,0.2554517125998389,0.6978193124678526,0.046728971817043705,1060.3159219862935
1844.0,Node_4,192,176,4,176,12,192,176,4,176,12,Normal,192,176,0.9166666618923611,0.06249999967447917,0.02083333322482639,56.80263855894533
1845.0,Node_4,99,96,4,96,0,99,96,4,96,0,Normal,99,96,0.969696959902051,0.0,0.04040403999591879,0.0
1846.0,Node_2,145,139,0,139,6,145,139,0,139,6,Normal,145,139,0.9586206830439953,0.041379310059453035,0.0,28.40131923152504
1847.0,Node_3,376,30,17,30,329,376,30,17,30,329,Slow_IFA,376,30,0.0797872338303531,0.8749999976728724,0.04521276583720009,1557.339011127033
1848.0,Node_1,195,182,2,182,11,195,182,2,182,11,Normal,195,182,0.9333333285470086,0.05641025612097304,0.010256410203813281,52.06908534987209
1849.0,Node_0,166,157,4,157,5,166,157,4,157,5,Normal,166,157,0.9457831268326318,0.030120481746262157,0.02409638539700973,23.667766046919933
1850.0,Node_8,22,20,35,20,0,22,20,35,20,0,Pulsing_IFA,22,20,0.9090908677685968,0.0,1.5909090185950445,0.0
1851.0,Node_9,190,184,2,184,4,190,184,2,184,4,Normal,190,184,0.9684210475346261,0.021052631468144047,0.010526315734072023,18.93421285194372
1852.0,Node_7,158,150,1,150,7,158,150,1,150,7,Normal,158,150,0.9493670825989425,0.044303797187950654,0.00632911388399295,33.13487245558119
1853.0,Node_7,538,75,54,75,409,538,75,54,75,409,Distributed_IFA,538,75,0.13940520420184907,0.7602230469140836,0.10037174702533133,1936.0232707022851
1854.0,Node_4,432,333,30,333,69,432,333,30,333,69,Cache_Pollution,432,333,0.7708333315489969,0.15972222185249485,0.06944444428369341,326.6151726590027
1855.0,Node_2,159,150,1,150,8,159,150,1,150,8,Normal,159,150,0.9433962204817848,0.05031446509236186,0.006289308136545232,37.868425665028745
1856.0,Node_3,416,324,13,324,79,416,324,13,324,79,Cache_Pollution,416,324,0.7788461519739275,0.18990384569734653,0.03124999992487981,373.95070489513006
1857.0,Node_8,440,370,29,370,41,440,370,29,370,41,Cache_Pollution,440,370,0.8409090889979339,0.09318181797004133,0.06590909075929752,194.07568231279296
1858.0,Node_3,63,62,4,62,0,63,62,4,62,0,Normal,63,62,0.9841269685059212,0.0,0.06349206248425297,0.0
1859.0,Node_1,497,419,20,419,58,497,419,20,419,58,Cache_Pollution,497,419,0.8430583484043092,0.1167002009724342,0.040241448611184207,274.5460872457567
1860.0,Node_4,658,77,37,77,544,658,77,37,77,544,Distributed_IFA,658,77,0.11702127641790079,0.8267477191082861,0.056231002954056225,2575.0529575038013
1861.0,Node_6,77,73,1,73,3,77,73,1,73,3,Normal,77,73,0.9480519357395852,0.03896103845505145,0.012987012818350484,14.200659529273953
1862.0,Node_9,186,172,1,172,13,186,172,1,172,13,Normal,186,172,0.9247311778240259,0.06989247274251359,0.0053763440571164296,61.53619176185204
1863.0,Node_7,182,173,4,173,5,182,173,4,173,5,Normal,182,173,0.9505494453266514,0.02747252732157952,0.021978021857263618,23.667766059454166
1864.0,Node_5,1915,26,17,26,1872,1915,26,17,26,1872,IFA,1915,26,0.013577023491604686,0.9775456913955375,0.008877284590664603,8861.21165672035
1865.0,Node_7,1764,16,55,16,1693,1764,16,55,16,1693,IFA,1764,16,0.009070294779438607,0.9597505663493477,0.031179138304320213,8013.905627220598
1866.0,Node_1,363,32,9,32,322,363,32,9,32,322,Slow_IFA,363,32,0.08815426972960257,0.8870523391541258,0.02479338836145072,1524.204138404687
1867.0,Node_0,2884,8,12,8,2864,2884,8,12,8,2864,Pulsing_IFA,2884,8,0.002773925103060359,0.9930651868956085,0.004160887654590538,13556.896468643063
1868.0,Node_5,175,163,0,163,12,175,163,0,163,12,Normal,175,163,0.9314285661061225,0.06857142817959185,0.0,56.802638530205904
1869.0,Node_4,16,15,31,15,0,16,15,31,15,0,Pulsing_IFA,16,15,0.9374999414062536,0.0,1.9374998789062574,0.0
1870.0,Node_3,1061,15,60,15,986,1061,15,60,15,986,IFA,1061,15,0.014137606018720446,0.9293119689638906,0.05655042407488178,4667.283488169828
1871.0,Node_2,11,10,16,10,0,11,10,16,10,0,Pulsing_IFA,11,10,0.9090908264462886,0.0,1.4545453223140616,0.0
1872.0,Node_8,660,60,30,60,570,660,60,30,60,570,Distributed_IFA,660,60,0.09090909077134986,0.8636363623278237,0.04545454538567493,2698.1253415145707
1873.0,Node_9,1398,37,27,37,1334,1398,37,27,37,1334,IFA,1398,37,0.026466380524702158,0.9542203140527751,0.01931330470721509,6314.560014840903
1874.0,Node_5,59,54,5,54,0,59,54,5,54,0,Normal,59,54,0.9152542217753522,0.0,0.08474576127549557,0.0
1875.0,Node_6,624,26,54,26,544,624,26,54,26,544,Distributed_IFA,624,26,0.04166666659989316,0.8717948703977646,0.08653846139977811,2575.0529572905684
1876.0,Node_5,44,41,40,41,0,44,41,40,41,0,Pulsing_IFA,44,41,0.9318181606404964,0.0,0.9090908884297526,0.0
1877.0,Node_9,90,83,5,83,2,90,83,5,83,2,Normal,90,83,0.9222222119753087,0.022222221975308647,0.05555555493827161,9.467106370608665
1878.0,Node_5,87,85,1,85,1,87,85,1,85,1,Normal,87,85,0.9770114830228566,0.01149425274144537,0.01149425274144537,4.73355318349071
1879.0,Node_5,174,164,2,164,8,174,164,2,164,8,Normal,174,164,0.9425287302153521,0.04597701123001718,0.011494252807504294,37.86842568556031
1880.0,Node_6,177,166,0,166,11,177,166,0,166,11,Normal,177,166,0.9378531020460277,0.062146892304254846,0.0,52.06908532271742
1881.0,Node_4,64,61,4,61,0,64,61,4,61,0,Normal,64,61,0.9531249851074222,0.0,0.062499999023437516,0.0
1882.0,Node_3,66,61,3,61,2,66,61,3,61,2,Normal,66,61,0.9242424102387514,0.03030302984389349,0.04545454476584023,9.46710633235773
1883.0,Node_2,397,65,16,65,316,397,65,16,65,316,Slow_IFA,397,65,0.16372795928532,0.7959697712947865,0.040302266901001846,1495.802819408435
1884.0,Node_0,270,38,6,38,226,270,38,6,38,226,Slow_IFA,270,38,0.14074074021947874,0.8370370339368999,0.022222222139917695,1069.7830278030976
1885.0,Node_8,177,160,4,160,13,177,160,4,160,13,Normal,177,160,0.9039547971527978,0.07344632726866482,0.022598869928819945,61.53619174502968
1886.0,Node_1,34,32,48,32,0,34,32,48,32,0,Pulsing_IFA,34,32,0.9411764429065753,0.0,1.411764664359863,0.0
1887.0,Node_2,104,99,0,99,5,104,99,0,99,5,Normal,104,99,0.9519230677699705,0.048076922614644975,0.0,23.667765961922164
1888.0,Node_5,88,83,2,83,3,88,83,2,83,3,Normal,88,83,0.9431818074638432,0.034090908703512404,0.02272727246900827,14.200659552326973
1889.0,Node_4,258,44,17,44,197,258,44,17,44,197,Slow_IFA,258,44,0.17054263499789676,0.7635658885133105,0.06589147261282376,932.5099842517957
1890.0,Node_6,61,60,4,60,0,61,60,4,60,0,Normal,61,60,0.9836065412523518,0.0,0.06557376941682345,0.0
1891.0,Node_6,127,122,4,122,1,127,122,4,122,1,Normal,127,122,0.9606299136958275,0.007874015686031372,0.03149606274412549,4.733553200627295
1892.0,Node_2,70,63,5,63,2,70,63,5,63,2,Normal,70,63,0.8999999871428573,0.028571428163265314,0.07142857040816328,9.46710634055436
1893.0,Node_5,454,69,59,69,326,454,69,59,69,326,Distributed_IFA,454,69,0.1519823785198626,0.7180616724271769,0.1299559468503173,1543.1383521562104
1894.0,Node_6,98,95,4,95,0,98,95,4,95,0,Normal,98,95,0.9693877452103291,0.0,0.040816326114119124,0.0
1895.0,Node_1,65,63,4,63,0,65,63,4,63,0,Normal,65,63,0.9692307543195269,0.0,0.06153846059171599,0.0
1896.0,Node_2,147,146,1,146,0,147,146,1,146,0,Normal,147,146,0.9931972721551207,0.0,0.00680272104215836,0.0
1897.0,Node_1,74,70,4,70,0,74,70,4,70,0,Normal,74,70,0.9459459331628929,0.0,0.05405405332359388,0.0
1898.0,Node_1,486,388,15,388,83,486,388,15,388,83,Cache_Pollution,486,388,0.7983539078223171,0.17078189265271215,0.030864197467357617,392.88491793724234
1899.0,Node_2,418,30,26,30,362,418,30,26,30,362,Distributed_IFA,418,30,0.0717703347565303,0.8660287060621323,0.06220095678899293,1713.546268020178
1900.0,Node_5,164,149,5,149,10,164,149,5,149,10,Normal,164,149,0.9085365798259964,0.06097560938429507,0.030487804692147534,47.335532090362385
1901.0,Node_6,194,174,3,174,17,194,174,3,174,17,Normal,194,174,0.8969072118716124,0.08762886552768626,0.015463917446062281,80.47040462949334
1902.0,Node_8,769,59,32,59,678,769,59,32,59,678,Distributed_IFA,769,59,0.07672301680530166,0.8816644982032972,0.041612483691011073,3209.3490911223653
1903.0,Node_2,384,73,10,73,301,384,73,10,73,301,Slow_IFA,384,73,0.19010416617160372,0.7838541646253798,0.026041666598849825,1424.7995208972943
1904.0,Node_2,137,133,3,133,1,137,133,3,133,1,Normal,137,133,0.9708029126218766,0.007299270019713358,0.02189781005914007,4.733553203347885
1905.0,Node_5,124,121,2,121,1,124,121,2,121,1,Normal,124,121,0.9758064437434965,0.008064516063995839,0.016129032127991678,4.733553199725552
1906.0,Node_4,691,49,47,49,595,691,49,47,49,595,Distributed_IFA,691,49,0.07091172203920156,0.8610709104760189,0.0680173660376015,2816.4641724741987
1907.0,Node_1,1452,44,19,44,1389,1452,44,19,44,1389,IFA,1452,44,0.030303030282160446,0.9566115695891104,0.01308539944002383,6574.905442914049
1908.0,Node_1,1568,34,90,34,1444,1568,34,90,34,1444,IFA,1568,34,0.02168367345555888,0.9209183667596184,0.05739795914706763,6835.25087116747
1909.0,Node_4,105,96,3,96,6,105,96,3,96,6,Normal,105,96,0.9142857055782314,0.05714285659863946,0.02857142829931973,28.40131915690745
1910.0,Node_9,351,77,10,77,264,351,77,10,77,264,Slow_IFA,351,77,0.21937321874822446,0.7521367499939124,0.028490028408860318,1249.6580512451537
1911.0,Node_4,311,222,11,222,78,311,222,11,222,78,Cache_Pollution,311,222,0.713826364264224,0.25080385771445707,0.03536977480588497,369.2171513689573
1912.0,Node_1,72,66,0,66,6,72,66,0,66,6,Normal,72,66,0.9166666539351854,0.08333333217592595,0.0,28.401319032933444
1913.0,Node_4,648,76,35,76,537,648,76,35,76,537,Distributed_IFA,648,76,0.1172839504362902,0.8287037024248399,0.05401234559565996,2541.918084829247
1914.0,Node_7,72,68,2,68,2,72,68,2,68,2,Normal,72,68,0.9444444313271607,0.027777777391975313,0.027777777391975313,9.467106344311146
1915.0,Node_4,162,153,4,153,5,162,153,4,153,5,Normal,162,153,0.9444444386145405,0.03086419734034446,0.02469135787227557,23.667766043399517
